topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,335,KEEP_PREVIOUS_ROUTING,0,8,0.9300721950695934,0.7578273757971816,0.7578273757971815,0.8148048934421447,0.8148048934421446,0.0,10.6,Optimal,True
sprintlink,336,KEEP_PREVIOUS_ROUTING,0,8,0.9352362798483334,0.7536974142524039,0.7536974142524038,0.8058898382071218,0.8058898382071217,0.0,10.5,Optimal,True
sprintlink,337,KEEP_PREVIOUS_ROUTING,0,8,0.9286157649615212,0.7492725355366331,0.7492725355366331,0.8068703588805436,0.8068703588805436,0.0,10.5,Optimal,True
sprintlink,338,KEEP_PREVIOUS_ROUTING,0,8,0.926349597473463,0.7475691373185921,0.747569137318592,0.8070054106543805,0.8070054106543804,0.0,10.4,Optimal,True
sprintlink,339,KEEP_PREVIOUS_ROUTING,0,8,0.9067337050410074,0.7343131474275412,0.7343131474275411,0.8098443273312881,0.809844327331288,0.0,10.4,Optimal,True
sprintlink,340,KEEP_PREVIOUS_ROUTING,0,8,0.8817143666510617,0.7116227145806949,0.7116227145806948,0.8070898484773351,0.807089848477335,0.0,10.6,Optimal,True
sprintlink,341,KEEP_PREVIOUS_ROUTING,0,8,0.8797429654238695,0.7124460252092963,0.7124460252092965,0.8098342961640305,0.8098342961640306,0.0,12.1,Optimal,True
sprintlink,342,KEEP_PREVIOUS_ROUTING,0,8,0.8512392282818042,0.6848728143311604,0.6848728143311603,0.8045597425221481,0.8045597425221479,0.0,10.6,Optimal,True
sprintlink,343,KEEP_PREVIOUS_ROUTING,0,8,0.8311418796904566,0.672243061995463,0.672243061995463,0.8088186607150966,0.8088186607150966,0.0,10.7,Optimal,True
sprintlink,344,KEEP_PREVIOUS_ROUTING,0,8,0.8323276003575427,0.6682699609618445,0.6682699609618445,0.8028929482511166,0.8028929482511166,0.0,10.6,Optimal,True
sprintlink,345,KEEP_PREVIOUS_ROUTING,0,8,0.8047766232217662,0.6508002576323539,0.6508002576323539,0.8086719206964562,0.8086719206964562,0.0,10.5,Optimal,True
sprintlink,346,KEEP_PREVIOUS_ROUTING,0,8,0.7921841288089975,0.6440265851036336,0.6440265851036334,0.8129758747778625,0.8129758747778623,0.0,10.5,Optimal,True
sprintlink,347,KEEP_PREVIOUS_ROUTING,0,8,0.7824222205957018,0.632618945097118,0.6326189450971178,0.8085390834317945,0.8085390834317943,0.0,10.5,Optimal,True
sprintlink,348,EMERGENCY,50,8,0.7379452467001621,0.6113146142639508,0.6113146142639507,0.8284010460092263,0.8284010460092261,0.0020518194145416,95.4,Optimal,True
sprintlink,349,EMERGENCY,50,8,0.7065440559399587,0.5824431735308829,0.5824431735308829,0.8243550683559615,0.8243550683559615,0.002745854887585,93.2,Optimal,True
